question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
5783,"Câu 17: _________ the cold weather, we kept the fire burning all day.",A. In spite of,B. Because of,C. As though,D. Although,,
5784,Câu 18: He _________ that media company for five years.,A. has managed,B. manages,C. managed,D. is managing,,
5785,Câu 19: The cartoon is prohibited because it contains a lot of ___________ scenes,A. violence,B. violent,C. violate,D. violet,,
5786,Câu 20: This TV series is more like a portrait _________ life than any others.,A. on,B. for,C. with,D. of,,
5787,Câu 21: Television also interferes _________ family life and communication.,A. with,B. to,C. on,D. off,,
5788,"Câu 22: If you had caught the bus, you _____ late for work.",A. wouldn't have been,B. would have been,C. wouldn’t be,D. would be,,
5789,Câu 23: Max says life in the countryside is _________ than he expected.,A. more convenient,B. convenient,C. the convenient,D. most convenient,,
5790,Câu 24: That old cottage is __________ need of reconstruction.,A. on,B. in,C. with,D. for,,
5791,Câu 25: This road is so muddy when it rains that it needs __________.,A. resurface,B. resurfacing,C. resurfaced,D. to resurface,,
5742,"Câu 1: If I were offered the job, I think I ____________ it.",A. take,B. will take,C. would take,D. would have taken,,
5743,"Câu 2: Your sister used to visit you quite often, ________?",A. didn't she,B. doesn't she,C. wouldn't she,D. hadn't she,,
5744,Câu 3: They_______ time and money doing such a thing.,A. were advised not to waste,B. were advised not to be wasted,C. were advising not to waste,D. were advising not to be wasted,,
5745,Câu 4: She suggested ___________ the night away from home.,A. stay,B. staying,C. to stay,D. stayed,,
5746,"Câu 5: Hardly any of the paintings at the gallery were for sale, _____________?",A. were they,B. weren’t they,C. wasn’t it,D. was it,,
5747,Câu 6: I have to ask my father ________ permission to go camping with my classmates.,A. in,B. of,C. for,D. with,,
5748,Câu 7: She specializes in _______ novels set in eighteenth-century England.,A. history,B. historian,C. historic,D. historical,,
5749,Câu 8: Your watch is _______ mine. Yours is 300 dollars and mine is 200 dollars only.,A. cheaper than,B. more expensive than,C. as expensive as,D. the cheapest,,
5750,Câu 9: Concord used to be _______ passenger plane in the world.,A. the fastest,B. the faster,C. faster than,D. fastest than,,
5751,Câu 10: Houses in Hoi An were made _________ wood and their pillars were carved with ornamental designs.,A. by,B. with,C. of,D. from,,
5752,Câu 11: I didn't get much of an _______ of the place because it was dark when we drove through it.,A. impress,B. impression,C. impressive,D. impressively,,
5753,"Câu 12: Ho Chi Minh Mausoleum is the final resting place of Ho Chi Minh, the __________ iconic and popular leader of Vietnam.",A. most,B. more,C. much,D. least,,
5754,Câu 13: Hue was listed as a world cultural Heritage by UNESCO ___________ 1993.,A. on,B. in,C. of,D. to,,
5755,Câu 14: London is one of the most interesting city I ____________.,A. ever visit,B. have ever visited,C. ever visited,D. will ever visit,,
5756,Câu 15: New York city is famous _______ the Statue of Liberty.,A. as,B. with,C. for,D. of,,
5757,Câu 16: Gustave Eiffel was well-known for ____________ Eiffel tower.,A. design,B. designing,C. to design,D. designed,,
5758,Câu 17: How many states are there in _________ USA?,A. the,B. a,C. x,D. an,,
5759,Câu 18: It is common ____________ by car among Europe countries.,A. travelling,B. travel,C. travelled,D. to travel,,
5760,Câu 19: __________ you ever been to Holland?,A. Have,B. Do,C. Will,D. Are,,
5761,Câu 20: My village ___________ part in the sporting event soon.,A. will takes,B. is going to take,C. taking,D. takes,,
5762,Câu 21: This championship attracts millions ___________ participants all over the world.,A. in,B. on,C. to,D. of,,
5763,Câu 22: The Red Bull team is considered as __________ finalist of the two teams.,A. the strongest,B. stronger,C. the stronger,D. strongest than,,
5764,Câu 23: Where will the World cup 2020___________?,A. be held,B. held,C. hold,D. be hold,,
5765,Câu 24: Do you know which country __________ the 2022 World cup?,A. will host,B. host,C. hosting,D. has hosted,,
5766,Câu 25: The sports ____________ lasted for 2 weeks in London.,A. compete,B. competition,C. competing,D. competitive,,
5717,Câu 1: She had worked as a tourist guide before __________ a teaching career.,A. starting,B. start,C. to start,D. started,,
5718,Câu 2: He sometimes ____________ sports with friends.,A. play,B. plays,C. played,D. playing,,
5719,Câu 3: Nylon ______________ in the 1930s,A. invented,B. was invented,C. is invented,D. has been invented,,
5720,Câu 4: Most of the pupils are _____ to pass the examination.,A. enough good,B. good enough,C. too good,D. very good,,
5721,Câu 5: The weather was fine so we decided to go ____________ foot.,A. on,B. by,C. with,D. in,,
5722,"Câu 6: Every day, he _________ his buffalo to his plot of land.",A. lead,B. leads,C. to lead,D. leading,,
5723,Câu 7: Another man-made satellite has _______ up into space.,A. sent,B. be sent,C. been sent,D. sending,,
5724,Câu 8: He asked me if I was capable __________ fixing the electric cooker.&nbsp;,A. of,B. on,C. to,D. with,,
5725,Câu 9: Digital cameras is a wonderful ___________.,A. invent,B. invention,C. invented,D. inventing,,
5726,Câu 10: The books ___________ have been read by the students should be put on the shelf.,A. who,B. whose,C. that,D. what,,
5727,Câu 11: What _________ computer a miraculous device?,A. makes,B. make,C. making,D. to make,,
5728,Câu 12: She noticed a marked _______ in the children on her second visit.,A. differ,B. difference,C. different,D. differently,,
5729,"Câu 13: Three women, none of whom we _______ before, _______ out of the hall.",A. saw-had come,B. had seen-came,C. saw-came,D. had seen-had come,,
5730,"Câu 14: Nowadays, the divorce rate is higher than it used to be________ young people are allowed to decide on their marriage.",A. despite,B. but,C. even though,D. in spite of,,
5731,Câu 15: She used __________ to a special school for deaf-mute students.,A. go,B. to go,C. going,D. went,,
5732,"Câu 16: Neil has passed his examinations, _________ is good news.",A. which,B. that,C. when,D. who,,
5733,"Câu 17: After a long time of revision, she is gradually fond _________ English",A. in,B. on,C. of,D. with,,
5734,"Câu 18: If I __________a lot of money now, I ______________a new car.",A. have /will buy,B. have / would buy,C. had/ will buy,D. had/ would buy,,
5735,Câu 19: His handicap prevented him ___________ swimming all lifelong.,A. to,B. off,C. from,D. up,,
5736,Câu 20: Braille _________ a system of raised dots that can be read with the fingers by people who are blind.,A. am,B. be,C. is,D. are,,
5737,Câu 21: Mark prefers cycling ________ driving,A. than,B. for,C. to,D. as,,
5738,Câu 22: Which activities do you think would be difficult ________ blind and deaf people?,A. to,B. for,C. with,D. of,,
5739,Câu 23: Our children _______to school by bus every morning.,A. take,B. are taken,C. have taken,D. are taking,,
5740,Câu 24: We _________ some food to tomorrow’s party.,A. are bringing,B. bring,C. brought,D. would bring,,
5741,Câu 25: I prefer ___________ abroad to travelling within the country.,A. going,B. to go,C. go,D. went,,
5692,Câu 1: There is no ______that he has been here.,A. evidence,B. evidential,C. evidentially,D. evident,,
5693,"Câu 2: My parents do not allow me______, so I had to stay at home.",A. to go,B. go,C. going,D. gone,,
5694,"Câu 3: If there were flying saucers, there ______ traces of their landing.",A. would be,B. will be,C. are,D. is,,
5695,Câu 4: Do you think you will be able ______ a space trip?,A. to take,B. take,C. taking,D. taken,,
5696,Câu 5: He won't be happy if you ______ come!,A. don't,B. haven't,C. didn't,D. won't,,
5697,"Câu 6: If I ______a bird, I would be a dove.",A. were,B. is,C. was,D. am,,
5698,Câu 7: She would come to see you if she _______ your address.,A. had,B. has,C. have,D. having,,
5699,"Câu 8: The ________ of the volcano was predicted in advance, so no one was injured.",A. eruption,B. erupted,C. erupts,D. erupt,,
5700,Câu 9: The public suggested that the factories ………. with waste treatment system.,A. would equip,B. would be equipped,C. should equip,D. should be equipped,,
5701,Câu 10: The local government suggested ……. a road through the Nam Cat Tien National Park.,A. build,B. to build,C. building,D. being built,,
5702,Câu 11: It …………that some foreigners had collected rubbish on Cat Ba Beach.,A. reported,B. was reported,C. could report,D. had been reported,,
5703,Câu 12: He decided ____________ another language.,A. study,B. to study,C. studying,D. studied,,
5704,Câu 13: Two months ago my brother _______ elected headmaster of his school and he _______ a vacation since then.,A. was-hadn’t had,B. was-hasn’t had,C. had been-didn’t have,D. had been-wouldn’t have,,
5705,Câu 14: Learning English _____________ really interesting.,A. am,B. is,C. are,D. be,,
5706,"Câu 15: In this semester, we have to _____________ our major for future occupation.",A. choose,B. choosing,C. chosen,D. chose,,
5707,Câu 16: My uncle _______ a visit to Germany in 2005.,A. paid,B. pays,C. has paid,D. will pay,,
5708,Câu 17: I felt nervous when the teacher said she __________ my school report home soon.,A. would send,B. sends,C. sending,D. sent,,
5709,"Câu 18: Would you mind _______ more clearly, please?",A. speak,B. speaking,C. to speak,D. spoke,,
5710,Câu 19: That girl tried to avoid _______ some of my questions.,A. answer,B. to answer,C. answering,D. answered,,
5711,Câu 20: He ____________ abroad before I met him in Sydney.,A. studied,B. study,C. will study,D. had studied,,
5712,"Câu 21: By the end of last summer, Alexander _______ his Ph.D.",A. received,B. had received,C. receive,D. are received,,
5713,"Câu 22: If you want to be a telephonist, you should _________ your communication skills.",A. practiced,B. practice,C. practicing,D. to practice,,
5714,Câu 23: We would love _______ three cups of coffee.,A. have,B. to have,C. having,D. had,,
5715,Câu 24: Earl was one of the first American artists ___________ landscapes.,A. painting,B. painted,C. for painting,D. to paint,,
5716,"Câu 25: ___________ having a private tutor, he couldn’t get good marks at school.",A. Because,B. Even though,C. Although,D. Despite,,
5667,Câu 1: The teacher asked her why she______the test.,A. didn’t do,B. doesn’t do,C. won’t do,D. can’t do,,
5668,Câu 2: I asked her if she______the following exam.,A. will pass,B. would pass,C. passes,D. passed,,
5669,Câu 3: They _________ in that house for several months.,A. live,B. are living,C. lived,D. have lived,,
5670,Câu 4: My father_________ teaching in a small village 10 years ago.,A. is starting,B. started,C. starts,D. has started,,
5671,Câu 5: Minh wishes he_________ a new bike.,A. has,B. would have,C. had,D. will have,,
5672,Câu 6: I wish you________ it again.,A. don’t do,B. won’t do,C. didn’t do,D. wouldn’t do,,
5673,Câu 7: It was an_________ day.,A. enjoy,B. enjoyable,C. enjoyment,D. enjoyably,,
5674,Câu 8: We will be there_________ 5 o’clock yesterday.,A. on,B. in,C. at,D. for,,
5675,Câu 9: The telephone was_________ by Alexander Bell.,A. invent,B. invented,C. inventing,D. inventor,,
5676,Câu 10: I’m very proud_________ my school.,A. from,B. at,C. of,D. off,,
5677,"Câu 11: Do you find the internet ______, Nam?",A. use,B. used,C. useful,D. usefully,,
5678,Câu 12: The “Kien Thuc Ngay Nay” is _______read by both teenagers and adults.,A. wide,B. widely,C. widen,D. widened,,
5679,"Câu 13: If I ______ in your shoes, I’d take it easy and try to forget it.",A. are,B. am,C. were,D. have,,
5680,Câu 14: I will see you again. We are all looking forward _______ again.,A. to see you,B. for seeing you,C. to seeing you,D. seeing you,,
5681,"Câu 15: If you’ve got a headache, why don’t you try _______an aspirin?",A. to take,B. taking,C. to be taken,D. being taken,,
5682,Câu 16: Those new students hope _______in the school’s sports activities.,A. to be included,B. including,C. being included,D. to include,,
5683,Câu 17: Would you mind not _______ on the radio until I’ve finished typing the document?,A. to turn,B. turning,C. being turned,D. to be turned,,
5684,Câu 18: I’ll be in trouble if I _________my passport.,A. lose,B. will lose,C. lost,D. would lose,,
5685,"Câu 19: If it rained , I_________.",A. will go out,B. wouldn’t go out,C. didn’t go out,D. won’t go out,,
5686,"Câu 20: If he ________ hard today, can he have a holiday tomorrow?",A. works,B. will work,C. worked,D. would work,,
5687,Câu 21: The boy likes ________ games but hates ___________ his lessons.,A. play/ study,B. playing/ study,C. play/ studying,D. playing/ studying,,
5688,"Câu 22: If there is a mechanical problem, we suggest ______ the manufacturer directly.",A. contact,B. contacting,C. to contact,D. be contacted,,
5689,Câu 23: Some scientists say that flying saucers might be people's______,A. imagination,B. imagine,C. imaginative,D. imaginary,,
5690,Câu 24: Imagine someday you would live without ______,A. electricity,B. electric,C. electrician,D. electrical,,
5691,Câu 25: Tim is an ______child.,A. imaginative,B. imagine,C. image,D. imagination,,
5642,Câu 1: My teacher asked me if I knew _______ had got that job.,A. who,B. whom,C. that,D. which,,
5643,Câu 2: Where’s the ____________ dress that your boyfriend gave you?,A. lovely long pink silk,B. lovely pink long silk,C. long pink silk lovely,D. pink long lovely silk,,
5644,Câu 3: My teacher _______ while he _______ a car.,A. didn’t smoke-is driving,B. hasn’t smoked-was driving,C. doesn’t smoke-is driving,D. hadn’t smoked-was driving,,
5645,"Câu 4: According to the schedule, the train _______ at 6 a.m.",A. leave,B. leaving,C. will leave,D. leaves,,
5646,"Câu 5: ____________, he could not finish the job.",A. As hard as he work,B. Despite he worked hard,C. Though he worked hard,D. Although hard work,,
5647,Câu 6: The company needs to reduce its _______ on just one particular product.,A. depend,B. dependence,C. dependable,D. dependant,,
5648,Câu 7: _______ you like to see my stamp collection?,A. will,B. would,C. do,D. have,,
5649,Câu 8: Have you_________________any news about Lan since her accident?,A. heard,B. hearing,C. hear,D. heared,,
5650,Câu 9: We _______ to have agreed without knowing what it would cost.,A. shouldn’t,B. couldn’t,C. didn’t,D. ought not,,
5651,Câu 10: Are you _______ in cash or by credit card?,A. paying,B. paid,C. having paid,D. to pay,,
5652,"Câu 11: I wish I ______ you some money for your rent, but I am broke myself.",A. can lend,B. would lend,C. could lend,D. will lend,,
5653,Câu 12: Spain _____ at one time a very powerful country.,A. was,B. has been,C. is,D. was being,,
5654,Câu 13: The longest fish in the contest _____ by Thelma Rivers.,A. was catching,B. caught,C. was caught,D. catch,,
5655,"Câu 14: ""Are we about to have dinner?"" - ""Yes, it _____ in the dining room.""",A. is serve,B. have been served,C. is being served,D. served,,
5656,Câu 15: The dragon _____ the enemies of the Church.,A. symbolizes,B. symbols,C. symbolic,D. symbolism,,
5657,Câu 16: The problem is not _____ to British students.,A. unique,B. uniqueness,C. uniquely,D. unitary,,
5658,Câu 17: The ao dai used for men were different ________those for women.,A. for,B. from,C. with,D. to,,
5659,"Câu 18: Today, the ao dai looks modern and very ____________",A. unfashionable,B. fashionable,C. fashionably,D. fashion,,
5660,Câu 19: Fashion ___________want to change the traditional ao dai.,A. designate,B. designer,C. designers,D. design,,
5661,Câu 20: Poets have taken _____________from the natural beauty.,A. inspirational,B. inspiration,C. inspire,D. inspiring,,
5662,Câu 21: It’s very kind______you______say so!,A. with/ to,B. to/ to,C. of/to,D. from/ to,,
5663,Câu 22: I can complete a______English if necessary.,A. speak,B. spoke,C. spoken,D. speaking,,
5664,Câu 23: The restaurant has the______for serving some of the finest food.,A. repute,B. reputed,C. reputation,D. reputable,,
5665,Câu 24: She said to me that she______that car the following day.,A. sells,B. sold,C. would sell,D. would sold,,
5666,Câu 25: He asked me where I______ the previous day.,A. go,B. went,C. will,D. had gone,,
5617,"Câu 1: When my father was young, he _____ work in the garden for long hours.",A. can,B. could,C. will,D. should,,
5618,Câu 2: My friend and I _______ your sister tomorrow afternoon after she _______ her work.,A. will meet-will finish,B. will meet-has finished,C. will have met-has finished,D. will have met-will finish,,
5619,Câu 3: The film was ______ through.,A. too long for us to see,B. very long for us to see it,C. too long for us seeing it,D. too long enough for us to see,,
5620,"Câu 4: – Do you have to buy this hat? – No, I _____. It isn't necessary.",A. mustn't,B. won't,C. needn't,D. don't need,,
5621,"Câu 5: There _______ a flower vase, a jar of jam, and some flour on the table.",A. be,B. is,C. are,D. were,,
5622,"Câu 6: When we were on holiday, we used ________ to the beach every day.",A. go,B. to go,C. going,D. gone,,
5623,Câu 7: Gold _______in California in the 19th century.,A. was discovered,B. has been discovered,C. was discover,D. they discovered,,
5624,Câu 8: In the USA students ________ school uniform.,A. wore,B. wearing,C. don't wear,D. not wear,,
5625,Câu 9: Alice wasn’t ___________ to be in my class.,A. too old,B. old enough,C. so old,D. such old,,
5626,"Câu 10: Your sister used to visit you quite often, ________?",A. didn't she,B. doesn't she,C. wouldn't she,D. hadn't she,,
5627,Câu 11: We decided ________ at home this afternoon.,A. staying,B. stayed,C. stay,D. to stay,,
5628,"Câu 12: If I __________a lot of money now, I ______________a new car.",A. have /will buy,B. have / would buy,C. had/ will buy,D. had/ would buy,,
5629,Câu 13: My mother told me __________ hard.,A. study,B. studying,C. to study,D. studied,,
5630,"Câu 14: At the end of the story, the prince and princess fall _________ love with each other.",A. in,B. on,C. for,D. at,,
5631,Câu 15: What should you consider before _________ for an exercise class?,A. sign up,B. to sign up,C. signing up,D. will sign up,,
5632,Câu 16: He came up with the solution __________ every problem.,A. in,B. at,C. for,D. to,,
5633,Câu 17: It’s necessary __________ your listening and writing skills.,A. to improve,B. improve,C. improving,D. improved,,
5634,Câu 18: I usually watch TV ________ the evening.,A. on,B. at,C. in,D. All are correct,,
5635,"Câu 19: ___________ she was not well, she still went to work.",A. Because,B. Because of,C. Although,D. In spite of,,
5636,"Câu 20: In the Us, the first stage of compulsory education_______as elementary education.",A. to be generally known,B. is generally known,C. generally known,D. is generally knowing,,
5637,Câu 21: Ba always ____________ the homework before going to class.,A. does,B. dos,C. do,D. is doing,,
5638,Câu 22: You should learn ________ heart all the new words for revision.,A. by,B. in,C. for,D. of,,
5639,Câu 23: Tom is watching TV now. So ____________.,A. does Mary,B. Mary,C. is Mary,D. Mary does,,
5640,Câu 24: ___________ does Minh do after school? He plays soccer with his friends.,A. When,B. Which,C. What,D. Why,,
5641,Câu 25: He told me ___________ my best to study English.,A. try,B. trying,C. to try,D. tried,,
5592,Câu 1: Our lesson _____ at 7.30 a.m every morning.,A. begins,B. beginning,C. began,D. begin,,
5593,Câu 2: They hate ______ noodles. They prefer rice.,A. eat,B. to eat,C. eating,D. eats,,
5594,"Câu 3: Nowadays, children spend too much time&nbsp; ………… in front of the computer.",A. sit,B. sitting,C. to sit,D. sat,,
5595,Câu 4: Hoa doesn't like the city because she cannot …………&nbsp; the busy traffic there.,A. use to,B. get use to,C. get used,D. get used to,,
5596,Câu 5: This film is………… interesting than the one we saw last time.,A. much,B. more,C. a little,D. as,,
5597,Câu 6: She doesn’t like the city very much because it’s …………,A. noise,B. noisily,C. noises,D. noisy,,
5598,Câu 7: Lan and Hoa………… to the public library often last month.,A. aren't go,B. don't do,C. didn't go,D. won‘t go,,
5599,Câu 8: You must do your homework more ……. in the future.,A. careful,B. care,C. careless,D. carefully,,
5600,Câu 9: You should ……. early if you want to do morning exercise.&nbsp;&nbsp;,A. get up,B. getting up,C. to get up,D. to getting up,,
5601,Câu 10: Last night we didn’t watch the film on TV because it was ……..,A. bore,B. bored,C. boring,D. boredom,,
5602,Câu 11: Mai enjoys ….. sea food with her parents.,A. to eat,B. eating,C. eat,D. to eating,,
5603,Câu 12: Would you like __________ a cartoon with us tonight?,A. to watch,B. watch,C. watching,D. watches,,
5604,Câu 13: How old __________ she?,A. are,B. is,C. am,D. was,,
5605,Câu 14: The show is _____ for us to see.,A. enough interesting,B. very interesting,C. interesting enough,D. interesting,,
5606,Câu 15: I’m going to see the movie Dream City at 6.45 this evening. Would you like ___________?,A. come,B. to come,C. coming,D. came,,
5607,Câu 16: They are going ____________ Halong Bay in this summer vacation.,A. visit,B. visiting,C. to visit,D. visited,,
5608,Câu 17: People in my country are very open and _________.,A. friend,B. friendy,C. friends,D. friendly,,
5609,Câu 18: Alan agreed _______ hide and seek with me this afternoon.,A. to play,B. play,C. played,D. playing,,
5610,Câu 19: Let’s____________ the exhibition together.,A. going,B. to go,C. go,D. went,,
5611,Câu 20: It is difficult ___________ all the instructions at the same time,A. to remember,B. remember,C. remembering,D. remembered,,
5612,Câu 21: – What are you doing tomorrow? – I ___________ to my friend’s birthday party.,A. go,B. am going,C. goes,D. went,,
5613,"Câu 22: If the machine _______, press this button.",A. stop,B. stops,C. would stop,D. stoped,,
5614,"Câu 23: If you _____ up all the orange juice that was in that carton, you ought to go out and get some more.",A. drank,B. drinking,C. drunk,D. drink,,
5615,Câu 24: Daisy is reading her English test because she has a test tomorrow. She_____ be studying.,A. will,B. should,C. must,D. can,,
5616,Câu 25: He couldn’t have committed the crime _________ he was with me that day.,A. because,B. because of,C. although,D. despite,,
5567,Câu 1: The letter _____ by her for 20 minutes.,A. was written,B. has been wrote,C. has written,D. has been written,,
5568,Câu 2: This church _____ in 15th century.,A. built,B. has been built,C. was being built,D. was built,,
5569,Câu 3: A road to school _____ next month.,A. is going to widen,B. is going to be widened,C. is going to widened,D. is widened,,
5570,"Câu 4: If it _____ fine tomorrow, we'll go shopping.",A. was,B. were,C. will be,D. is,,
5571,"Câu 5: If it stops _____, we'll go camping.",A. rain,B. to rain,C. raining,D. rained,,
5572,"Câu 6: If I _____ you, I would forget to buy that house.",A. was,B. were,C. am,D. will be,,
5573,Câu 7: My house _________in 1986.,A. is built,B. was building,C. was built,D. has been built,,
5574,"Câu 8: Tomorrow we'll go to Noi Bai Airport to meet Maryam, _________comes from Malaysia.",A. who,B. whom,C. whose,D. that,,
5575,"Câu 9: If you get up early, you _________late.",A. weren't,B. wouldn't be,C. aren't,D. won't be,,
5576,Câu 10: It's very hot today. I wish I _________on the beach now.,A. am,B. was,C. were,D. had been,,
5577,"Câu 11: When he lived in the city, he _________to the theater twice a week.",A. uses to go,B. has gone,C. used to go,D. was going,,
5578,Câu 12: Hoai can not remember the name of the restaurant _________she ate her favorite roasted duck.,A. which,B. whose,C. whom,D. where,,
5579,"Câu 13: If I were a flower, I _________a sunflower.",A. was,B. were,C. will be,D. would be,,
5580,"Câu 14: If we _________enough time, we’ll study this exercise more carefully.",A. will have,B. have,C. had,D. would have,,
5581,Câu 15: What would you do if you _________a UFO?,A. see,B. saw,C. would see,D. had seen,,
5582,Câu 16: Her parents still live there .......... her grandparents.,A. for,B. at,C. with,D. on,,
5583,Câu 17: Lan is ............ than Hoa,A. tallest,B. tall,C. taller,D. more tall,,
5584,Câu 18: .............. do you live?,A. Who,B. What,C. Which,D. Where,,
5585,Câu 19: ................. are you talking to?,A. Who,B. What,C. Which,D. Where,,
5586,Câu 20: What ................. your telephone number?,A. is,B. are,C. does,D. do,,
5587,"Câu 21: Are there .......... pens on the table? Yes, there are.",A. any,B. some,C. much,D. a,,
5588,Câu 22: ........................ a beautiful day!,A. It,B. Which,C. Where,D. What,,
5589,Câu 23: I usually ______ to school by bus.,A. go,B. goes,C. going,D. gone,,
5590,Câu 24: Tom always _____ breakfast before going to work.,A. have,B. had,C. has,D. is having,,
5591,Câu 25: My English teacher _____ Mr Tuan Anh.,A. are,B. were,C. have been,D. is,,
5542,Câu 1: Would you like _____ to my party?,A. come,B. to come,C. coming,D. came,,
5543,Câu 2: My sister likes _____ and _____.,A. dance/ sing,B. to dance/ sings,C. dancing/ singing,D. dancing/ to sing,,
5544,Câu 3: This school _____ ten years ago.,A. be built,B. is built,C. was built,D. built,,
5545,Câu 4: We spent half a year _____ this hotel.,A. to build,B. built,C. building,D. with building,,
5546,Câu 5: My friend is fond of _____ TV in the evening.,A. watching,B. to watch,C. watch,D. watched,,
5547,"Câu 6: While I _____ TV, my sister _____ to music.",A. was watching/ listening,B. watched/ listened,C. was watching/ was listening,D. watching/ listening,,
5548,Câu 7: I am not used _____ up early.,A. get,B. to get,C. getting,D. to getting,,
5549,Câu 8: She can't stand _____ her at home all day.,A. seeing,B. see,C. to see,D. saw,,
5550,Câu 9: He drives very _____ and has got two accidents this year.,A. careless,B. carefully,C. carelessly,D. careful,,
5551,Câu 10: They are looking forward _____ Tet holiday.,A. to have,B. having,C. to having,D. have,,
5552,Câu 11: He looked at me_____.,A. angry,B. angrily,C. anger,D. angryly,,
5553,Câu 12: Your car is different _____ mine.,A. to,B. in,C. from,D. for,,
5554,Câu 13: English is the _____ language on one- fifth of the land area of the world.,A. office,B. official,C. officer,D. officially,,
5555,Câu 14: He looks _____ today than yesterday.,A. good,B. well,C. better,D. goodly,,
5556,Câu 15: There is a _____ difference between the north and the south.,A. region,B. regional,C. regionally,D. regioner,,
5557,Câu 16: He went to a seaside resort because he was keen on _____.,A. windsurf,B. windsurfing,C. to windsurf,D. to windsurfing,,
5558,Câu 17: He used _____ next to me in class.,A. to sit,B. sit,C. to sitting,D. to sat,,
5559,"Câu 18: While I was swimming yesterday afternoon, someone else _____ my clothes.",A. stealed,B. was stealing,C. was stolen,D. stole,,
5560,Câu 19: I can't remember the name of the man _____ I gave the money.,A. who,B. whom,C. whose,D. which,,
5561,Câu 20: He couldn't go far because he was afraid of _____,A. to fly,B. flying,C. be flying,D. fly,,
5562,Câu 21: I can't help _____ at her mistake.,A. laugh,B. laughing,C. laughed,D. to laugh,,
5563,Câu 22: He couldn't stand _____ for her so long.,A. to wait,B. waiting,C. wait,D. waited,,
5564,Câu 23: It's not worth _____ a tax home.,A. taking,B. to take,C. take,D. took,,
5565,Câu 24: Are you interested in _____ football.,A. play,B. to play,C. playing,D. played,,
5566,Câu 25: A lot of trees _____ in the garden at the moment.,A. is grown,B. is being grown,C. are grown,D. are being grown,,
5517,Câu 1: I'd like to borrow this book. .................................. it yet?,A. Did you read,B. Had you read,C. Have you read,D. Do you read,,
5518,Câu 2: We…………..in this town for a long time. We…………..here sixteen years ago.,A. had been/come,B. have been/came,C. were/came,D. are/came,,
5519,"Câu 3: No breakfast for Mark, thanks. He…………..breakfast.",A. has not eaten,B. did not eat,C. is not eating,D. does not eat,,
5520,Câu 4: The news came as no surprise to me. I…………..for some time that the factory was likely to close.,A. knew,B. had known,C. have existed,D. exist,,
5521,Câu 5: Fish were among the earliest form of life. Fish ………….. on earth for ages and ages.,A. existed,B. are existing,C. have existed,D. exist,,
5522,Câu 6: Glenda…………..extremely hard when she was a student.,A. worked,B. has worked,C. was working,D. had been worked,,
5523,Câu 7: The World War II ………….. in 1939 and ………….. in 1945.,A. begins/ends,B. had begun/ended,C. has begun/had ended,D. began/ended,,
5524,Câu 8: I…………..at the checkout when I………….. a strange-looking man.,A. waited/noticed,B. was waiting/noticed,C. waited/was noticing,D. was waiting/had noticed,,
5525,"Câu 9: According to the research reports, people usually ………….. in their sleep 25 to 30 times each night.",A. turn,B. are turning,C. have turned,D. turned,,
5526,Câu 10: Homestead High School football team………….. a championship until last season.,A. has never won,B. had never been winning,C. is never winning,D. had never won,,
5527,Câu 11: Ann is interested in.................... young children.,A. teach,B. teaches,C. to teach,D. teaching,,
5528,Câu 12: Dad allowed Dora......................... to the party.,A. going,B. to go,C. go,D. gone,,
5529,Câu 13: You shouldn't spend all your time.....................,A. study,B. to study,C. studying,D. studied,,
5530,Câu 14: Would you like..................... somewhere for a rest?,A. going,B. to go,C. go,D. to be gone,,
5531,Câu 15: Just keep on................ what you like.,A. do,B. did,C. doing,D. done,,
5532,Câu 16: Are you looking forward.................... on your cassation?,A. you go,B. going,C. to going,D. to go,,
5533,Câu 17: The sun . . . . . . . . . . . . . . . in the east.,A. rise,B. rose,C. rises,D. rising,,
5534,Câu 18: She shouldn’t get married yet; she . . . . . . . . . . . . . . . .&nbsp;,A. is not old enough,B. was not old enough,C. is not enough old,D. was not enough old,,
5535,"Câu 19: No, you can’t go to holiday by yourself! You aren’t . . . . . . . . . . . . !",A. very old,B. too old,C. old enough,D. enough old,,
5536,Câu 20: She was a very_____child.,A. health,B. healthy,C. healthily,D. healthiness,,
5537,Câu 21: What does your brother . . . . . . . . . . . . . . ?,A. look like,B. look as,C. be like,D. as,,
5538,Câu 22: Doctors _____ a cure to AIDS yet.,A. have found,B. found,C. haven't found,D. hasn't found,,
5539,Câu 23: Do you mind _____ up?,A. wash,B. washing,C. washed,D. to wash,,
5540,Câu 24: He _____ to give up smoking since last week.,A. was trying,B. have tried,C. has tried,D. tried,,
5541,Câu 25: He enjoys _____ in the rain.,A. walk,B. walks,C. to walk,D. walking,,
5492,"Câu 1: Let’s go for a walk, _________we?",A. will,B. shall,C. do,D. must,,
5493,Câu 2: I wish I _________to him. Now it is too late.,A. had listened,B. would listen,C. listened,D. have listened,,
5494,Câu 3: Ellen: “_________?”Tom: “He’s tall and thin with blue eyes.”,A. How is John doing,B. What does John like,C. What does John look like,D. Who does John look like,,
5495,Câu 4: It&nbsp;was&nbsp;important&nbsp;that&nbsp;we&nbsp;should&nbsp;be on time&nbsp;at&nbsp;the meeting tonight.,A. was,B. that,C. should,D. at,,
